Time_s,Signal
34.515,1.07
34.516,1.08
34.517,1.07
34.518,1.08
34.519,1.08
34.52,1.08
34.521,1.08
34.522,1.08
34.523,1.08
34.524,1.08
34.525,1.07
34.526,1.07
34.527,1.07
34.528,1.07
34.529,1.08
34.53,1.07
34.531,1.07
34.532000000000004,1.08
34.533,1.08
34.534,1.08
34.535000000000004,1.07
34.536,1.07
34.537,1.08
34.538000000000004,1.07
34.539,1.07
34.54,1.07
34.541000000000004,1.07
34.542,1.07
34.543,1.07
34.544000000000004,1.07
34.545,1.07
34.546,1.07
34.547000000000004,1.08
34.548,1.08
34.549,1.08
34.550000000000004,1.08
34.551,1.07
34.552,1.08
34.553,1.08
34.554,1.07
34.555,1.08
34.556,1.08
34.557,1.08
34.558,1.08
34.559,1.07
34.56,1.07
34.561,1.08
34.562,1.07
34.563,1.07
34.564,1.08
34.565,1.07
34.566,1.08
34.567,1.08
34.568,1.07
34.569,1.07
34.57,1.07
34.571,1.07
34.572,1.08
34.573,1.07
34.574,1.08
34.575,1.07
34.576,1.08
34.577,1.08
34.578,1.07
34.579,1.08
34.58,1.08
34.581,1.08
34.582,1.07
34.583,1.08
34.584,1.07
34.585,1.07
34.586,1.07
34.587,1.07
34.588,1.07
34.589,1.07
34.59,1.08
34.591,1.07
34.592,1.08
34.593,1.08
34.594,1.07
34.595,1.08
34.596000000000004,1.07
34.597,1.08
34.598,1.08
34.599000000000004,1.08
34.6,1.07
34.601,1.07
34.602000000000004,1.07
34.603,1.08
34.604,1.07
34.605000000000004,1.07
34.606,1.08
34.607,1.08
34.608000000000004,1.07
34.609,1.08
34.61,1.08
34.611000000000004,1.07
34.612,1.08
34.613,1.08
34.614,1.07
34.615,1.08
34.616,1.08
34.617,1.08
34.618,1.08
34.619,1.07
34.62,1.08
34.621,1.08
34.622,1.08
34.623,1.08
34.624,1.07
34.625,1.08
34.626,1.07
34.627,1.07
34.628,1.08
34.629,1.08
34.63,1.08
34.631,1.08
34.632,1.08
34.633,1.07
34.634,1.07
34.635,1.08
34.636,1.07
34.637,1.08
34.638,1.08
34.639,1.07
34.64,1.07
34.641,1.07
34.642,1.07
34.643,1.08
34.644,1.08
34.645,1.08
34.646,1.08
34.647,1.07
34.648,1.07
34.649,1.07
34.65,1.08
34.651,1.07
34.652,1.07
34.653,1.08
34.654,1.08
34.655,1.08
34.656,1.08
34.657000000000004,1.08
34.658,1.07
34.659,1.07
34.660000000000004,1.08
34.661,1.08
34.662,1.08
34.663000000000004,1.08
34.664,1.08
34.665,1.08
34.666000000000004,1.08
34.667,1.07
34.668,1.07
34.669000000000004,1.08
34.67,1.07
34.671,1.07
34.672000000000004,1.07
34.673,1.07
34.674,1.08
34.675000000000004,1.08
34.676,1.08
34.677,1.07
34.678,1.08
34.679,1.07
34.68,1.07
34.681,1.07
34.682,1.07
34.683,1.07
34.684,1.08
34.685,1.08
34.686,1.08
34.687,1.08
34.688,1.08
34.689,1.07
34.69,1.07
34.691,1.08
34.692,1.07
34.693,1.07
34.694,1.07
34.695,1.08
34.696,1.08
34.697,1.08
34.698,1.08
34.699,1.09
34.7,1.07
34.701,1.07
34.702,1.07
34.703,1.08
34.704,1.08
34.705,1.08
34.706,1.08
34.707,1.08
34.708,1.08
34.709,1.07
34.71,1.07
34.711,1.07
34.712,1.07
34.713,1.07
34.714,1.08
34.715,1.08
34.716,1.08
34.717,1.08
34.718,1.07
34.719,1.07
34.72,1.07
34.721000000000004,1.07
34.722,1.08
34.723,1.08
34.724000000000004,1.08
34.725,1.07
34.726,1.08
34.727000000000004,1.07
34.728,1.08
34.729,1.08
34.730000000000004,1.07
34.731,1.08
34.732,1.08
34.733000000000004,1.07
34.734,1.07
34.735,1.08
34.736000000000004,1.07
34.737,1.08
34.738,1.08
34.739,1.08
34.74,1.08
34.741,1.07
34.742,1.07
34.743,1.07
34.744,1.07
34.745,1.08
34.746,1.07
34.747,1.08
34.748,1.07
34.749,1.08
34.75,1.07
34.751,1.07
34.752,1.07
34.753,1.08
34.754,1.08
34.755,1.08
34.756,1.08
34.757,1.07
34.758,1.08
34.759,1.08
34.76,1.08
34.761,1.07
34.762,1.07
34.763,1.07
34.764,1.07
34.765,1.07
34.766,1.08
34.767,1.07
34.768,1.08
34.769,1.08
34.77,1.07
34.771,1.07
34.772,1.07
34.773,1.07
34.774,1.08
34.775,1.08
34.776,1.07
34.777,1.08
34.778,1.08
34.779,1.07
34.78,1.07
34.781,1.08
34.782000000000004,1.08
34.783,1.08
34.784,1.08
34.785000000000004,1.08
34.786,1.08
34.787,1.08
34.788000000000004,1.07
34.789,1.08
34.79,1.08
34.791000000000004,1.07
34.792,1.07
34.793,1.08
34.794000000000004,1.07
34.795,1.08
34.796,1.08
34.797000000000004,1.08
34.798,1.08
34.799,1.07
34.800000000000004,1.08
34.801,1.07
34.802,1.07
34.803,1.08
34.804,1.08
34.805,1.08
34.806,1.08
34.807,1.08
34.808,1.07
34.809,1.08
34.81,1.08
34.811,1.08
34.812,1.08
34.813,1.08
34.814,1.08
34.815,1.07
34.816,1.08
34.817,1.07
34.818,1.08
34.819,1.08
34.82,1.07
34.821,1.07
34.822,1.07
34.823,1.07
34.824,1.07
34.825,1.08
34.826,1.08
34.827,1.08
34.828,1.07
34.829,1.08
34.83,1.08
34.831,1.07
34.832,1.08
34.833,1.07
34.834,1.07
34.835,1.08
34.836,1.08
34.837,1.07
34.838,1.08
34.839,1.08
34.84,1.08
34.841,1.07
34.842,1.07
34.843,1.08
34.844,1.07
34.845,1.07
34.846000000000004,1.07
34.847,1.08
34.848,1.07
34.849000000000004,1.07
34.85,1.08
34.851,1.08
34.852000000000004,1.08
34.853,1.08
34.854,1.07
34.855000000000004,1.07
34.856,1.07
34.857,1.08
34.858000000000004,1.08
34.859,1.07
34.86,1.08
34.861000000000004,1.08
34.862,1.08
34.863,1.08
34.864,1.08
34.865,1.08
34.866,1.07
34.867,1.08
34.868,1.07
34.869,1.07
34.87,1.07
34.871,1.07
34.872,1.08
34.873,1.08
34.874,1.08
34.875,1.07
34.876,1.08
34.877,1.08
34.878,1.07
34.879,1.07
34.88,1.07
34.881,1.07
34.882,1.08
34.883,1.07
34.884,1.07
34.885,1.08
34.886,1.08
34.887,1.08
34.888,1.07
34.889,1.07
34.89,1.07
34.891,1.07
34.892,1.08
34.893,1.08
34.894,1.08
34.895,1.08
34.896,1.08
34.897,1.07
34.898,1.08
34.899,1.07
34.9,1.07
34.901,1.07
34.902,1.08
34.903,1.07
34.904,1.08
34.905,1.08
34.906,1.08
34.907000000000004,1.07
34.908,1.08
34.909,1.08
34.910000000000004,1.07
34.911,1.07
34.912,1.07
34.913000000000004,1.07
34.914,1.07
34.915,1.08
34.916000000000004,1.08
34.917,1.08
34.918,1.07
34.919000000000004,1.07
34.92,1.07
34.921,1.08
34.922000000000004,1.08
34.923,1.07
34.924,1.08
34.925000000000004,1.08
34.926,1.07
34.927,1.07
34.928,1.09
34.929,1.07
34.93,1.07
34.931,1.08
34.932,1.07
34.933,1.08
34.934,1.08
34.935,1.08
34.936,1.08
34.937,1.08
34.938,1.08
34.939,1.07
34.94,1.07
34.941,1.07
34.942,1.07
34.943,1.07
34.944,1.07
34.945,1.08
34.946,1.08
34.947,1.08
34.948,1.08
34.949,1.07
34.95,1.08
34.951,1.07
34.952,1.07
34.953,1.07
34.954,1.07
34.955,1.08
34.956,1.08
34.957,1.08
34.958,1.08
34.959,1.08
34.96,1.08
34.961,1.08
34.962,1.08
34.963,1.08
34.964,1.07
34.965,1.07
34.966,1.08
34.967,1.08
34.968,1.08
34.969,1.08
34.97,1.07
34.971000000000004,1.07
34.972,1.08
34.973,1.08
34.974000000000004,1.07
34.975,1.08
34.976,1.08
34.977000000000004,1.08
34.978,1.08
34.979,1.07
34.980000000000004,1.07
34.981,1.07
34.982,1.07
34.983000000000004,1.07
34.984,1.08
34.985,1.09
34.986000000000004,1.08
34.987,1.08
34.988,1.08
34.989,1.08
34.99,1.07
34.991,1.07
34.992,1.07
34.993,1.07
34.994,1.07
34.995,1.08
34.996,1.08
34.997,1.08
34.998,1.08
34.999,1.08
35.0,1.07
35.001,1.07
35.002,1.07
35.003,1.07
35.004,1.07
35.005,1.08
35.006,1.08
35.007,1.08
35.008,1.08
35.009,1.07
35.01,1.08
35.011,1.07
35.012,1.08
35.013,1.07
35.014,1.07
35.015,1.07
35.016,1.08
35.017,1.07
35.018,1.07
35.019,1.08
35.02,1.07
35.021,1.08
35.022,1.08
35.023,1.08
35.024,1.08
35.025,1.07
35.026,1.08
35.027,1.08
35.028,1.08
35.029,1.08
35.03,1.07
35.031,1.07
35.032000000000004,1.06
35.033,1.07
35.034,1.08
35.035000000000004,1.08
35.036,1.07
35.037,1.07
35.038000000000004,1.08
35.039,1.07
35.04,1.08
35.041000000000004,1.07
35.042,1.07
35.043,1.08
35.044000000000004,1.07
35.045,1.07
35.046,1.07
35.047000000000004,1.07
35.048,1.08
35.049,1.08
35.050000000000004,1.07
35.051,1.07
35.052,1.07
35.053,1.07
35.054,1.08
35.055,1.07
35.056,1.07
35.057,1.08
35.058,1.08
35.059,1.07
35.06,1.07
35.061,1.08
35.062,1.07
35.063,1.07
35.064,1.08
35.065,1.07
35.066,1.08
35.067,1.07
35.068,1.07
35.069,1.07
35.07,1.07
35.071,1.07
35.072,1.08
35.073,1.07
35.074,1.08
35.075,1.08
35.076,1.08
35.077,1.08
35.078,1.09
35.079,1.07
35.08,1.08
35.081,1.07
35.082,1.07
35.083,1.07
35.084,1.07
35.085,1.08
35.086,1.08
35.087,1.08
35.088,1.07
35.089,1.07
35.09,1.08
35.091,1.07
35.092,1.08
35.093,1.07
35.094,1.07
35.095,1.08
35.096000000000004,1.07
35.097,1.06
35.098,1.07
35.099000000000004,1.07
35.1,1.08
35.101,1.07
35.102000000000004,1.07
35.103,1.07
35.104,1.07
35.105000000000004,1.07
35.106,1.07
35.107,1.07
35.108000000000004,1.07
35.109,1.07
35.11,1.07
35.111000000000004,1.07
35.112,1.08
35.113,1.08
35.114,1.08
35.115,1.08
35.116,1.08
35.117,1.08
35.118,1.08
35.119,1.08
35.12,1.08
35.121,1.08
35.122,1.08
35.123,1.07
35.124,1.08
35.125,1.08
35.126,1.08
35.127,1.08
35.128,1.07
35.129,1.07
35.13,1.07
35.131,1.08
35.132,1.09
35.133,1.09
35.134,1.09
35.135,1.07
35.136,1.06
35.137,1.08
35.138,1.08
35.139,1.07
35.14,1.09
35.141,1.09
35.142,1.05
35.143,1.03
35.144,1.05
35.145,1.07
35.146,1.07
35.147,1.09
35.148,1.08
35.149,1.06
35.15,1.05
35.151,1.05
35.152,1.07
35.153,1.07
35.154,1.08
35.155,1.09
35.156,1.09
35.157000000000004,1.09
35.158,1.07
35.159,1.07
35.160000000000004,1.07
35.161,1.07
35.162,1.07
35.163000000000004,1.07
35.164,1.07
35.165,1.07
35.166000000000004,1.07
35.167,1.08
35.168,1.08
35.169000000000004,1.08
35.17,1.08
35.171,1.09
35.172000000000004,1.09
35.173,1.08
35.174,1.06
35.175000000000004,1.07
35.176,1.07
35.177,1.07
35.178,1.07
35.179,1.07
35.18,1.07
35.181,1.08
35.182,1.07
35.183,1.08
35.184,1.07
35.185,1.08
35.186,1.07
35.187,1.08
35.188,1.07
35.189,1.08
35.19,1.08
35.191,1.08
35.192,1.07
35.193,1.08
35.194,1.09
35.195,1.09
35.196,1.08
35.197,1.06
35.198,1.07
35.199,1.07
35.2,1.07
35.201,1.08
35.202,1.07
35.203,1.08
35.204,1.09
35.205,1.09
35.206,1.09
35.207,1.1
35.208,1.1
35.209,1.1
35.21,1.09
35.211,1.08
35.212,1.09
35.213,1.09
35.214,1.09
35.215,1.09
35.216,1.08
35.217,1.09
35.218,1.08
35.219,1.08
35.22,1.08
35.221000000000004,1.08
35.222,1.08
35.223,1.08
35.224000000000004,1.08
35.225,1.08
35.226,1.08
35.227000000000004,1.08
35.228,1.08
35.229,1.07
35.230000000000004,1.08
35.231,1.08
35.232,1.08
35.233000000000004,1.08
35.234,1.08
35.235,1.08
35.236000000000004,1.08
35.237,1.08
35.238,1.08
35.239,1.08
35.24,1.08
35.241,1.07
35.242,1.08
35.243,1.08
35.244,1.07
35.245,1.08
35.246,1.08
35.247,1.08
35.248,1.07
35.249,1.08
35.25,1.07
35.251,1.07
35.252,1.08
35.253,1.08
35.254,1.08
35.255,1.08
35.256,1.07
35.257,1.08
35.258,1.08
35.259,1.07
35.26,1.07
35.261,1.07
35.262,1.07
35.263,1.08
35.264,1.08
35.265,1.08
35.266,1.08
35.267,1.07
35.268,1.07
35.269,1.07
35.27,1.07
35.271,1.07
35.272,1.07
35.273,1.07
35.274,1.07
35.275,1.07
35.276,1.07
35.277,1.07
35.278,1.07
35.279,1.08
35.28,1.07
35.281,1.06
35.282000000000004,1.07
35.283,1.07
35.284,1.07
35.285000000000004,1.06
35.286,1.08
35.287,1.08
35.288000000000004,1.07
35.289,1.08
35.29,1.07
35.291000000000004,1.07
35.292,1.06
35.293,1.07
35.294000000000004,1.06
35.295,1.07
35.296,1.08
35.297000000000004,1.08
35.298,1.08
35.299,1.08
35.300000000000004,1.07
35.301,1.07
35.302,1.07
35.303,1.06
35.304,1.06
35.305,1.07
35.306,1.08
35.307,1.08
35.308,1.07
35.309,1.07
35.31,1.08
35.311,1.07
35.312,1.06
35.313,1.07
35.314,1.07
35.315,1.06
35.316,1.07
35.317,1.07
35.318,1.08
35.319,1.08
35.32,1.08
35.321,1.08
35.322,1.07
35.323,1.07
35.324,1.07
35.325,1.06
35.326,1.07
35.327,1.08
35.328,1.08
35.329,1.08
35.33,1.09
35.331,1.08
35.332,1.07
35.333,1.08
35.334,1.07
35.335,1.07
35.336,1.07
35.337,1.07
35.338,1.08
35.339,1.08
35.34,1.08
35.341,1.08
35.342,1.07
35.343,1.07
35.344,1.07
35.345,1.07
35.346000000000004,1.07
35.347,1.08
35.348,1.08
35.349000000000004,1.08
35.35,1.08
35.351,1.07
35.352000000000004,1.07
35.353,1.07
35.354,1.07
35.355000000000004,1.07
35.356,1.07
35.357,1.07
35.358000000000004,1.07
35.359,1.08
35.36,1.08
35.361000000000004,1.07
35.362,1.07
35.363,1.08
35.364,1.08
35.365,1.07
35.366,1.07
35.367,1.07
35.368,1.08
35.369,1.08
35.37,1.08
35.371,1.07
35.372,1.07
35.373,1.07
35.374,1.07
35.375,1.07
35.376,1.07
35.377,1.08
35.378,1.07
35.379,1.07
35.38,1.08
35.381,1.07
35.382,1.07
35.383,1.08
35.384,1.08
35.385,1.07
35.386,1.07
35.387,1.07
35.388,1.07
35.389,1.08
35.39,1.08
35.391,1.08
35.392,1.08
35.393,1.07
35.394,1.07
35.395,1.07
35.396,1.07
35.397,1.08
35.398,1.08
35.399,1.08
35.4,1.08
35.401,1.07
35.402,1.08
35.403,1.08
35.404,1.07
35.405,1.07
35.406,1.08
35.407000000000004,1.07
35.408,1.08
35.409,1.07
35.410000000000004,1.07
35.411,1.08
35.412,1.08
35.413000000000004,1.07
35.414,1.08
35.415,1.08
35.416000000000004,1.07
35.417,1.07
35.418,1.07
35.419000000000004,1.08
35.42,1.07
35.421,1.08
35.422000000000004,1.07
35.423,1.08
35.424,1.08
35.425000000000004,1.07
35.426,1.08
35.427,1.07
35.428,1.08
35.429,1.07
35.43,1.07
35.431,1.07
35.432,1.07
35.433,1.08
35.434,1.08
35.435,1.08
35.436,1.08
35.437,1.07
35.438,1.07
35.439,1.07
35.44,1.07
35.441,1.08
35.442,1.07
35.443,1.07
35.444,1.07
35.445,1.08
35.446,1.07
35.447,1.07
35.448,1.07
35.449,1.07
35.45,1.07
35.451,1.08
35.452,1.08
35.453,1.08
35.454,1.08
35.455,1.07
35.456,1.07
35.457,1.07
35.458,1.08
35.459,1.07
35.46,1.07
35.461,1.07
35.462,1.07
35.463,1.08
35.464,1.08
35.465,1.08
35.466,1.07
35.467,1.07
35.468,1.08
35.469,1.08
35.47,1.08
35.471000000000004,1.07
35.472,1.07
35.473,1.07
35.474000000000004,1.07
35.475,1.07
35.476,1.08
35.477000000000004,1.08
35.478,1.07
35.479,1.08
35.480000000000004,1.08
35.481,1.08
35.482,1.08
35.483000000000004,1.07
35.484,1.08
35.485,1.07
35.486000000000004,1.07
35.487,1.08
35.488,1.08
35.489,1.07
35.49,1.07
35.491,1.07
35.492,1.07
35.493,1.08
35.494,1.08
35.495,1.08
35.496,1.08
35.497,1.07
35.498,1.08
35.499,1.07
35.5,1.07
35.501,1.07
35.502,1.07
35.503,1.08
35.504,1.08
35.505,1.08
35.506,1.08
35.507,1.08
35.508,1.08
35.509,1.07
35.51,1.07
35.511,1.08
35.512,1.07
35.513,1.08
35.514,1.07
35.515,1.07
35.516,1.08
35.517,1.08
35.518,1.07
35.519,1.08
35.52,1.07
35.521,1.07
35.522,1.07
35.523,1.07
35.524,1.07
35.525,1.07
35.526,1.08
35.527,1.08
35.528,1.08
35.529,1.07
35.53,1.07
35.531,1.07
35.532000000000004,1.07
35.533,1.07
35.534,1.08
35.535000000000004,1.08
35.536,1.08
35.537,1.08
35.538000000000004,1.08
35.539,1.07
35.54,1.07
35.541000000000004,1.07
35.542,1.07
35.543,1.07
35.544000000000004,1.07
35.545,1.08
35.546,1.08
35.547000000000004,1.08
35.548,1.08
35.549,1.08
35.550000000000004,1.08
35.551,1.08
35.552,1.07
35.553,1.07
35.554,1.07
35.555,1.08
35.556,1.08
35.557,1.09
35.558,1.08
35.559,1.08
35.56,1.07
35.561,1.07
35.562,1.06
35.563,1.07
35.564,1.07
35.565,1.08
35.566,1.07
35.567,1.08
35.568,1.07
35.569,1.08
35.57,1.08
35.571,1.08
35.572,1.07
35.573,1.08
35.574,1.08
35.575,1.07
35.576,1.07
35.577,1.07
35.578,1.08
35.579,1.07
35.58,1.07
35.581,1.08
35.582,1.07
35.583,1.07
35.584,1.07
35.585,1.07
35.586,1.08
35.587,1.08
35.588,1.07
35.589,1.08
35.59,1.07
35.591,1.07
35.592,1.08
35.593,1.07
35.594,1.08
35.595,1.08
35.596000000000004,1.07
35.597,1.07
35.598,1.07
35.599000000000004,1.07
35.6,1.08
35.601,1.07
35.602000000000004,1.08
35.603,1.07
35.604,1.07
35.605000000000004,1.07
35.606,1.08
35.607,1.08
35.608000000000004,1.08
35.609,1.08
35.61,1.08
35.611000000000004,1.07
35.612,1.07
35.613,1.08
35.614,1.08
35.615,1.08
35.616,1.07
35.617,1.07
35.618,1.07
35.619,1.07
35.62,1.07
35.621,1.07
35.622,1.07
35.623,1.07
35.624,1.07
35.625,1.07
35.626,1.07
35.627,1.07
35.628,1.07
35.629,1.08
35.63,1.08
35.631,1.08
35.632,1.07
35.633,1.08
35.634,1.07
35.635,1.07
35.636,1.07
35.637,1.07
35.638,1.08
35.639,1.08
35.64,1.08
35.641,1.08
35.642,1.07
35.643,1.07
35.644,1.07
35.645,1.08
35.646,1.08
35.647,1.07
35.648,1.08
35.649,1.08
35.65,1.08
35.651,1.08
35.652,1.08
35.653,1.08
35.654,1.07
35.655,1.08
35.656,1.07
35.657000000000004,1.07
35.658,1.07
35.659,1.08
35.660000000000004,1.08
35.661,1.08
35.662,1.08
35.663000000000004,1.08
35.664,1.07
35.665,1.07
35.666000000000004,1.07
35.667,1.07
35.668,1.08
35.669000000000004,1.07
35.67,1.07
35.671,1.07
35.672000000000004,1.08
35.673,1.07
35.674,1.07
35.675000000000004,1.07
35.676,1.07
35.677,1.07
35.678,1.07
35.679,1.08
35.68,1.08
35.681,1.07
35.682,1.08
35.683,1.08
35.684,1.07
35.685,1.07
35.686,1.07
35.687,1.07
35.688,1.07
35.689,1.08
35.69,1.09
35.691,1.07
35.692,1.07
35.693,1.08
35.694,1.07
35.695,1.08
35.696,1.07
35.697,1.07
35.698,1.07
35.699,1.07
35.7,1.08
35.701,1.08
35.702,1.07
35.703,1.08
35.704,1.08
35.705,1.07
35.706,1.06
35.707,1.07
35.708,1.07
35.709,1.07
35.71,1.08
35.711,1.08
35.712,1.07
35.713,1.07
35.714,1.07
35.715,1.07
35.716,1.08
35.717,1.08
35.718,1.07
35.719,1.08
35.72,1.08
35.721000000000004,1.07
35.722,1.07
35.723,1.07
35.724000000000004,1.07
35.725,1.08
35.726,1.08
35.727000000000004,1.07
35.728,1.07
35.729,1.08
35.730000000000004,1.07
35.731,1.07
35.732,1.08
35.733000000000004,1.07
35.734,1.07
35.735,1.08
35.736000000000004,1.08
35.737,1.07
35.738,1.08
35.739,1.07
35.74,1.06
35.741,1.08
35.742,1.08
35.743,1.08
35.744,1.08
35.745,1.08
35.746,1.08
35.747,1.07
35.748,1.07
35.749,1.06
35.75,1.07
35.751,1.08
35.752,1.08
35.753,1.08
35.754,1.08
35.755,1.08
35.756,1.08
35.757,1.07
35.758,1.07
35.759,1.07
35.76,1.07
35.761,1.07
35.762,1.07
35.763,1.07
35.764,1.08
35.765,1.08
35.766,1.07
35.767,1.07
35.768,1.07
35.769,1.07
35.77,1.07
35.771,1.07
35.772,1.07
35.773,1.08
35.774,1.08
35.775,1.07
35.776,1.08
35.777,1.08
35.778,1.08
35.779,1.07
35.78,1.07
35.781,1.07
35.782000000000004,1.07
35.783,1.07
35.784,1.08
35.785000000000004,1.08
35.786,1.08
35.787,1.07
35.788000000000004,1.08
35.789,1.08
35.79,1.08
35.791000000000004,1.08
35.792,1.07
35.793,1.07
35.794000000000004,1.07
35.795,1.08
35.796,1.08
35.797000000000004,1.08
35.798,1.07
35.799,1.08
35.800000000000004,1.07
35.801,1.07
35.802,1.07
35.803,1.07
35.804,1.07
35.805,1.07
35.806,1.08
35.807,1.08
35.808,1.08
35.809,1.08
35.81,1.07
35.811,1.07
35.812,1.08
35.813,1.07
35.814,1.07
35.815,1.07
35.816,1.08
35.817,1.08
35.818,1.08
35.819,1.08
35.82,1.07
35.821,1.07
35.822,1.07
35.823,1.07
35.824,1.07
35.825,1.08
35.826,1.08
35.827,1.08
35.828,1.08
35.829,1.07
35.83,1.08
35.831,1.08
35.832,1.07
35.833,1.07
35.834,1.07
35.835,1.08
35.836,1.07
35.837,1.07
35.838,1.08
35.839,1.08
35.84,1.07
35.841,1.07
35.842,1.07
35.843,1.07
35.844,1.07
35.845,1.08
35.846000000000004,1.06
35.847,1.08
35.848,1.08
35.849000000000004,1.08
35.85,1.07
35.851,1.07
35.852000000000004,1.06
35.853,1.08
35.854,1.08
35.855000000000004,1.08
35.856,1.07
35.857,1.07
35.858000000000004,1.07
35.859,1.08
35.86,1.07
35.861000000000004,1.08
35.862,1.08
35.863,1.08
35.864,1.07
35.865,1.08
35.866,1.08
35.867,1.07
35.868,1.07
35.869,1.06
35.87,1.07
35.871,1.08
35.872,1.08
35.873,1.08
35.874,1.08
35.875,1.08
35.876,1.08
35.877,1.08
35.878,1.08
35.879,1.09
35.88,1.08
35.881,1.07
35.882,1.05
35.883,1.05
35.884,1.06
35.885,1.07
35.886,1.07
35.887,1.08
35.888,1.08
35.889,1.08
35.89,1.09
35.891,1.09
35.892,1.08
35.893,1.09
35.894,1.08
35.895,1.05
35.896,1.06
35.897,1.06
35.898,1.07
35.899,1.07
35.9,1.06
35.901,1.08
35.902,1.08
35.903,1.08
35.904,1.08
35.905,1.08
35.906,1.08
35.907000000000004,1.08
35.908,1.07
35.909,1.08
35.910000000000004,1.07
35.911,1.07
35.912,1.07
35.913000000000004,1.07
35.914,1.08
35.915,1.07
35.916000000000004,1.07
35.917,1.07
35.918,1.07
35.919000000000004,1.08
35.92,1.07
35.921,1.08
35.922000000000004,1.07
35.923,1.07
35.924,1.07
35.925000000000004,1.07
35.926,1.07
35.927,1.07
35.928,1.07
35.929,1.07
35.93,1.07
35.931,1.08
35.932,1.07
35.933,1.07
35.934,1.08
35.935,1.08
35.936,1.07
35.937,1.07
35.938,1.07
35.939,1.07
35.94,1.08
35.941,1.08
35.942,1.07
35.943,1.07
35.944,1.08
35.945,1.07
35.946,1.08
35.947,1.07
35.948,1.08
35.949,1.08
35.95,1.08
35.951,1.08
35.952,1.08
35.953,1.08
35.954,1.08
35.955,1.08
35.956,1.07
35.957,1.07
35.958,1.07
35.959,1.08
35.96,1.07
35.961,1.08
35.962,1.07
35.963,1.08
35.964,1.08
35.965,1.07
35.966,1.08
35.967,1.08
35.968,1.07
35.969,1.07
35.97,1.07
35.971000000000004,1.07
35.972,1.07
35.973,1.08
35.974000000000004,1.07
35.975,1.08
35.976,1.08
35.977000000000004,1.08
35.978,1.07
35.979,1.07
35.980000000000004,1.07
35.981,1.07
35.982,1.07
35.983000000000004,1.07
35.984,1.08
35.985,1.07
35.986000000000004,1.07
35.987,1.07
35.988,1.07
35.989,1.07
35.99,1.07
35.991,1.07
35.992,1.08
35.993,1.07
35.994,1.08
35.995,1.07
35.996,1.07
35.997,1.07
35.998,1.07
35.999,1.07
36.0,1.07
36.001,1.08
36.002,1.08
36.003,1.07
36.004,1.07
36.005,1.07
36.006,1.07
36.007,1.07
36.008,1.08
36.009,1.08
36.01,1.07
36.011,1.07
36.012,1.07
36.013,1.07
36.014,1.08
36.015,1.07
36.016,1.08
36.017,1.07
36.018,1.07
36.019,1.08
36.02,1.07
36.021,1.07
36.022,1.08
36.023,1.08
36.024,1.07
36.025,1.07
36.026,1.07
36.027,1.07
36.028,1.07
36.029,1.07
36.03,1.07
36.031,1.07
36.032000000000004,1.07
36.033,1.07
36.034,1.07
36.035000000000004,1.08
36.036,1.08
36.037,1.07
36.038000000000004,1.07
36.039,1.07
36.04,1.07
36.041000000000004,1.06
36.042,1.08
36.043,1.07
36.044000000000004,1.08
36.045,1.08
36.046,1.08
36.047000000000004,1.07
36.048,1.07
36.049,1.08
36.050000000000004,1.07
36.051,1.07
36.052,1.08
36.053,1.07
36.054,1.08
36.055,1.08
36.056,1.08
36.057,1.07
36.058,1.07
36.059,1.07
36.06,1.07
36.061,1.07
36.062,1.07
36.063,1.08
36.064,1.08
36.065,1.08
36.066,1.07
36.067,1.07
36.068,1.07
36.069,1.08
36.07,1.08
36.071,1.07
36.072,1.07
36.073,1.07
36.074,1.06
36.075,1.07
36.076,1.08
36.077,1.07
36.078,1.07
36.079,1.08
36.08,1.08
36.081,1.07
36.082,1.07
36.083,1.08
36.084,1.08
36.085,1.08
36.086,1.07
36.087,1.08
36.088,1.08
36.089,1.08
36.09,1.07
36.091,1.08
36.092,1.08
36.093,1.09
36.094,1.07
36.095,1.07
36.096000000000004,1.06
36.097,1.07
36.098,1.09
36.099000000000004,1.11
36.1,1.09
36.101,1.06
36.102000000000004,1.07
36.103,1.08
36.104,1.08
36.105000000000004,1.08
36.106,1.07
36.107,1.07
36.108000000000004,1.07
36.109,1.08
36.11,1.08
36.111000000000004,1.08
36.112,1.08
36.113,1.07
36.114,1.06
36.115,1.06
36.116,1.07
36.117,1.08
36.118,1.08
36.119,1.07
36.12,1.08
36.121,1.06
36.122,1.06
36.123,1.09
36.124,1.08
36.125,1.08
36.126,1.08
36.127,1.08
36.128,1.08
36.129,1.06
36.13,1.07
36.131,1.07
36.132,1.08
36.133,1.08
36.134,1.07
36.135,1.07
36.136,1.07
36.137,1.07
36.138,1.08
36.139,1.07
36.14,1.07
36.141,1.08
36.142,1.08
36.143,1.08
36.144,1.08
36.145,1.08
36.146,1.07
36.147,1.06
36.148,1.06
36.149,1.07
36.15,1.07
36.151,1.08
36.152,1.08
36.153,1.08
36.154,1.08
36.155,1.08
36.156,1.06
36.157000000000004,1.08
36.158,1.07
36.159,1.07
36.160000000000004,1.06
36.161,1.07
36.162,1.07
36.163000000000004,1.07
36.164,1.07
36.165,1.08
36.166000000000004,1.07
36.167,1.06
36.168,1.07
36.169000000000004,1.07
36.17,1.07
36.171,1.07
36.172000000000004,1.07
36.173,1.08
36.174,1.08
